dataset,prop_budget,beta0,rho,gamma,tau,seed,mean_width,coverage
bbh+gpqa+ifeval+math+musr,0.125,1.0,0.0,0.0,0.75,73,0.03534862771630287,0.9475587703435805
bbh+gpqa+ifeval+math+musr,0.125,1.0,0.0,0.0,0.75,74,0.03528521955013275,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.125,1.0,0.0,0.0,0.75,75,0.035302530974149704,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0.125,1.0,0.0,0.0,0.75,76,0.035281356424093246,0.9439421338155515
bbh+gpqa+ifeval+math+musr,0.125,1.0,0.0,0.0,0.75,77,0.035334374755620956,0.9543399638336347
bbh+gpqa+ifeval+math+musr,0.125,1.0,0.0,0.0,0.75,78,0.03527892753481865,0.9452983725135623
bbh+gpqa+ifeval+math+musr,0.125,1.0,0.0,0.0,0.75,79,0.035356104373931885,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0.125,1.0,0.0,0.0,0.75,80,0.03536472097039223,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.125,1.0,0.0,0.0,0.75,81,0.0352650061249733,0.9602169981916817
bbh+gpqa+ifeval+math+musr,0.125,1.0,0.0,0.0,0.75,82,0.03535450994968414,0.9566003616636528
bbh+gpqa+ifeval+math+musr,0.125,1.0,0.0,0.0,0.75,83,0.035260047763586044,0.9425858951175407
bbh+gpqa+ifeval+math+musr,0.125,1.0,0.0,0.0,0.75,84,0.035354241728782654,0.9579566003616636
bbh+gpqa+ifeval+math+musr,0.125,1.0,0.0,0.0,0.75,85,0.03527993708848953,0.9561482820976491
bbh+gpqa+ifeval+math+musr,0.125,1.0,0.0,0.0,0.75,86,0.035312797874212265,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.125,1.0,0.0,0.0,0.75,87,0.035342026501894,0.9475587703435805
bbh+gpqa+ifeval+math+musr,0.125,1.0,0.0,0.0,0.75,88,0.03529835492372513,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0.125,1.0,0.0,0.0,0.75,89,0.035384539514780045,0.9552441229656419
bbh+gpqa+ifeval+math+musr,0.125,1.0,0.0,0.0,0.75,90,0.03528628498315811,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.125,1.0,0.0,0.0,0.75,91,0.035349827259778976,0.9452983725135623
bbh+gpqa+ifeval+math+musr,0.125,1.0,0.0,0.0,0.75,92,0.03532583266496658,0.9416817359855334
bbh+gpqa+ifeval+math+musr,0.125,1.0,0.0,0.0,0.75,93,0.035377584397792816,0.9439421338155515
bbh+gpqa+ifeval+math+musr,0.125,1.0,0.0,0.0,0.75,94,0.03532521426677704,0.9421338155515371
bbh+gpqa+ifeval+math+musr,0.125,1.0,0.0,0.0,0.75,95,0.03530515357851982,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.125,1.0,0.0,0.0,0.75,96,0.03530099615454674,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.125,1.0,0.0,0.0,0.75,97,0.03534506633877754,0.9493670886075949
bbh+gpqa+ifeval+math+musr,0.125,1.0,0.0,0.0,0.75,98,0.035291437059640884,0.9425858951175407
bbh+gpqa+ifeval+math+musr,0.125,1.0,0.0,0.0,0.75,99,0.0353286974132061,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,0,0.03166686370968819,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,1,0.03166867420077324,0.9412296564195298
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,2,0.03163807466626167,0.9439421338155515
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,3,0.03168538212776184,0.9439421338155515
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,4,0.031682852655649185,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,5,0.03173697739839554,0.9552441229656419
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,6,0.03169863298535347,0.9448462929475587
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,7,0.03165602684020996,0.9475587703435805
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,8,0.03165120631456375,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,9,0.03165484219789505,0.9597649186256781
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,10,0.03168940171599388,0.9425858951175407
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,11,0.031726494431495667,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,12,0.031708355993032455,0.9507233273056057
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,13,0.03170955181121826,0.9475587703435805
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,14,0.03166404739022255,0.9416817359855334
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,15,0.031669508665800095,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,16,0.03170183300971985,0.9430379746835442
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,17,0.03163943812251091,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,18,0.031662717461586,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,19,0.031668905168771744,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,20,0.03167012333869934,0.9507233273056057
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,21,0.031636953353881836,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,22,0.031671274453401566,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,23,0.03168024122714996,0.9547920433996383
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,24,0.031670164316892624,0.9493670886075949
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,25,0.03164754807949066,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,26,0.031627483665943146,0.9452983725135623
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,27,0.03168126195669174,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,28,0.03167297691106796,0.9439421338155515
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,29,0.031697727739810944,0.9425858951175407
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,30,0.031662631779909134,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,31,0.03170930966734886,0.9543399638336347
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,32,0.03166337311267853,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,33,0.03170759975910187,0.9448462929475587
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,34,0.03169183060526848,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,35,0.031665582209825516,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,36,0.03168850764632225,0.9561482820976491
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,37,0.03168758004903793,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,38,0.03167146071791649,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,39,0.03172625973820686,0.9566003616636528
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,40,0.03167114779353142,0.9566003616636528
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,41,0.031650204211473465,0.9448462929475587
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,42,0.03168730437755585,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,43,0.031684454530477524,0.9448462929475587
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,44,0.03168746083974838,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,45,0.03165486082434654,0.9439421338155515
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,46,0.03167283907532692,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,47,0.031666312366724014,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,48,0.03170718625187874,0.9561482820976491
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,49,0.031705792993307114,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,50,0.03169187530875206,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,51,0.03172757476568222,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,52,0.031710509210824966,0.9452983725135623
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,53,0.0316721610724926,0.9407775768535261
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,54,0.03167928755283356,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,55,0.03168603405356407,0.9430379746835442
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,56,0.03167479857802391,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,57,0.03168877214193344,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,58,0.03166003152728081,0.9475587703435805
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,59,0.0316668339073658,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,60,0.03171420842409134,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,61,0.0316799134016037,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,62,0.03167595714330673,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,63,0.031667742878198624,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,64,0.031689029186964035,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,65,0.03169654309749603,0.9475587703435805
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,66,0.03167496249079704,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,67,0.031703125685453415,0.9552441229656419
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,68,0.0316944383084774,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,69,0.03169170394539833,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,70,0.0316772386431694,0.9507233273056057
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,71,0.03164791315793991,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,72,0.0316971056163311,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,73,0.03170418366789818,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,74,0.03165049105882645,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,75,0.03166681155562401,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,76,0.03164397552609444,0.9448462929475587
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,77,0.03168382868170738,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,78,0.031642913818359375,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,79,0.03170831874012947,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,80,0.031709350645542145,0.9543399638336347
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,81,0.03163743019104004,0.9602169981916817
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,82,0.031700633466243744,0.9642857142857143
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,83,0.03163779526948929,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,84,0.03171418607234955,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,85,0.031640663743019104,0.9579566003616636
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,86,0.03167233616113663,0.9452983725135623
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,87,0.031697243452072144,0.9452983725135623
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,88,0.03166317567229271,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,89,0.03172285482287407,0.9547920433996383
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,90,0.03165613114833832,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,91,0.03170016407966614,0.9380650994575045
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,92,0.031683359295129776,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,93,0.03173365071415901,0.9416817359855334
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,94,0.031689178198575974,0.9434900542495479
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,95,0.03166242316365242,0.9439421338155515
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,96,0.031658340245485306,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,97,0.03170245885848999,0.9452983725135623
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,98,0.03166493773460388,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0.15,1.0,0.0,0.0,0.75,99,0.031686026602983475,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,0,0.028924517333507538,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,1,0.02891836129128933,0.9493670886075949
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,2,0.02891458198428154,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,3,0.028938453644514084,0.9475587703435805
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,4,0.028936317190527916,0.9475587703435805
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,5,0.02897660993039608,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,6,0.028946561738848686,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,7,0.02890685573220253,0.9349005424954792
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,8,0.02890920080244541,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,9,0.02891320176422596,0.9584086799276672
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,10,0.028935590758919716,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,11,0.02897004224359989,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,12,0.02896011248230934,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,13,0.028963424265384674,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,14,0.02891528233885765,0.9416817359855334
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,15,0.028923308476805687,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,16,0.02894958294928074,0.9439421338155515
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,17,0.028902120888233185,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,18,0.02892720140516758,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,19,0.028913946822285652,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,20,0.028921999037265778,0.9493670886075949
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,21,0.028898129239678383,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,22,0.028927531093358994,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,23,0.02893649786710739,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,24,0.028926722705364227,0.9543399638336347
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,25,0.02890009805560112,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,26,0.02889419160783291,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,27,0.028930168598890305,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,28,0.02892865613102913,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,29,0.028956085443496704,0.9416817359855334
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,30,0.028907814994454384,0.9507233273056057
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,31,0.028960686177015305,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,32,0.02892649918794632,0.9493670886075949
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,33,0.028956178575754166,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,34,0.028950020670890808,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,35,0.028923431411385536,0.9430379746835442
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,36,0.028941426426172256,0.95750452079566
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,37,0.028945399448275566,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,38,0.028930427506566048,0.9507233273056057
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,39,0.028971944004297256,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,40,0.028929278254508972,0.9584086799276672
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,41,0.028909986838698387,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,42,0.028938421979546547,0.9579566003616636
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,43,0.02893993631005287,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,44,0.02894379198551178,0.9561482820976491
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,45,0.028912127017974854,0.9425858951175407
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,46,0.028927840292453766,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,47,0.028925204649567604,0.9425858951175407
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,48,0.02895350381731987,0.9543399638336347
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,49,0.02895475924015045,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,50,0.028940187767148018,0.9434900542495479
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,51,0.028961436823010445,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,52,0.028956077992916107,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,53,0.028925767168402672,0.9430379746835442
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,54,0.028935782611370087,0.9507233273056057
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,55,0.02893988788127899,0.9407775768535261
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,56,0.02893093042075634,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,57,0.02894601970911026,0.9543399638336347
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,58,0.028923356905579567,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,59,0.02892063744366169,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,60,0.028968770056962967,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,61,0.028932198882102966,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,62,0.028937149792909622,0.9552441229656419
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,63,0.028926264494657516,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,64,0.028960824012756348,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,65,0.02894752472639084,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,66,0.028927067294716835,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,67,0.028953222557902336,0.9547920433996383
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,68,0.028947647660970688,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,69,0.02894311584532261,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,70,0.02892218343913555,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,71,0.028909970074892044,0.9547920433996383
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,72,0.028943192213773727,0.9493670886075949
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,73,0.02895866520702839,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,74,0.028916915878653526,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,75,0.02893757075071335,0.9547920433996383
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,76,0.02891411818563938,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,77,0.028934648260474205,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,78,0.028904102742671967,0.9534358047016275
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,79,0.02895919606089592,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,80,0.02896113134920597,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,81,0.02891220897436142,0.9566003616636528
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,82,0.02895013801753521,0.9615732368896925
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,83,0.0288954209536314,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,84,0.02895422838628292,0.9597649186256781
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,85,0.02890080213546753,0.9543399638336347
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,86,0.028928223997354507,0.9475587703435805
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,87,0.02894885092973709,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,88,0.028928522020578384,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,89,0.028968801721930504,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,90,0.028910180553793907,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,91,0.028951717540621758,0.9439421338155515
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,92,0.028941480442881584,0.9475587703435805
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,93,0.028980789706110954,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,94,0.02894427813589573,0.9380650994575045
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,95,0.028920724987983704,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,96,0.028915798291563988,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,97,0.02895316667854786,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,98,0.02892412431538105,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.175,1.0,0.0,0.0,0.75,99,0.028943536803126335,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,0,0.026761936023831367,0.9588607594936709
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,1,0.02674652449786663,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,2,0.026743872091174126,0.9452983725135623
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,3,0.026777483522892,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,4,0.02677062712609768,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,5,0.02680821903049946,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,6,0.026773717254400253,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,7,0.02674323506653309,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,8,0.026748770847916603,0.9507233273056057
bbh+gpqa+ifeval+math+musr,0.2,1.0,0.0,0.0,0.75,9,0.02675507962703705,0.9552441229656419
