dataset,n_full_obs,mcar_obs_prob,prop_budget,tau,seed,N_B,N_labels,mean_width,coverage
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,46,4308,4269.828125,0.022369273006916046,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,47,4308,4271.12158203125,0.022380346432328224,0.9439421338155515
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,48,4308,4269.89306640625,0.02236524224281311,0.9407775768535261
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,49,4308,4270.25,0.022367844358086586,0.9534358047016275
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,50,4308,4270.74658203125,0.022373635321855545,0.951627486437613
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,51,4308,4271.19775390625,0.0223778635263443,0.9561482820976491
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,52,4308,4270.36376953125,0.022375766187906265,0.9566003616636528
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,53,4308,4270.412109375,0.022376563400030136,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,54,4308,4270.74169921875,0.022380569949746132,0.9543399638336347
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,55,4308,4270.7177734375,0.02236422710120678,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,56,4308,4269.60791015625,0.022371862083673477,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,57,4308,4270.11474609375,0.022373810410499573,0.951627486437613
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,58,4308,4270.8359375,0.022370897233486176,0.9552441229656419
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,59,4308,4269.76513671875,0.022370805963873863,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,60,4308,4271.3203125,0.022372804582118988,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,61,4308,4271.03955078125,0.022377559915184975,0.9561482820976491
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,62,4308,4269.77490234375,0.02236326038837433,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,63,4308,4270.58447265625,0.022370344027876854,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,64,4308,4270.75146484375,0.022379590198397636,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,65,4308,4270.15869140625,0.02236744947731495,0.9425858951175407
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,66,4308,4270.0498046875,0.02237617038190365,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,67,4308,4269.77783203125,0.02237844467163086,0.9584086799276672
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,68,4308,4270.1787109375,0.022363241761922836,0.9493670886075949
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,69,4308,4270.341796875,0.022366294637322426,0.9339963833634719
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,70,4308,4270.22900390625,0.022368380799889565,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,71,4308,4271.67529296875,0.022378375753760338,0.9507233273056057
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,72,4308,4270.40673828125,0.02237442135810852,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,73,4308,4269.6875,0.022373279556632042,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,74,4308,4270.41455078125,0.022364892065525055,0.9425858951175407
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,75,4308,4269.89453125,0.022366641089320183,0.945750452079566
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,76,4308,4271.0732421875,0.022372417151927948,0.953887884267631
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,77,4308,4271.46923828125,0.02238658256828785,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,78,4308,4270.21044921875,0.022372020408511162,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,79,4308,4270.32861328125,0.022376200184226036,0.953887884267631
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,80,4308,4270.89599609375,0.02237331122159958,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,81,4308,4270.1630859375,0.022375289350748062,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,82,4308,4270.10888671875,0.022373545914888382,0.9439421338155515
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,83,4308,4270.8046875,0.022383006289601326,0.9552441229656419
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,84,4308,4270.3623046875,0.022369643673300743,0.9493670886075949
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,85,4308,4271.43115234375,0.02237951010465622,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,86,4308,4271.7451171875,0.022386344149708748,0.9421338155515371
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,87,4308,4270.46630859375,0.022357098758220673,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,88,4308,4270.90380859375,0.022370470687747,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,89,4308,4270.02685546875,0.02236674539744854,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,90,4308,4270.37646484375,0.02237338200211525,0.9394213381555153
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,91,4308,4270.830078125,0.02236948348581791,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,92,4308,4269.38427734375,0.02236807905137539,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,93,4308,4271.35400390625,0.022373409941792488,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,94,4308,4269.90869140625,0.022373884916305542,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,95,4308,4270.16162109375,0.022371171042323112,0.953887884267631
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,96,4308,4270.3427734375,0.02237497642636299,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,97,4308,4270.23876953125,0.022373944520950317,0.9593128390596745
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,98,4308,4269.193359375,0.022370237857103348,0.951627486437613
bbh+gpqa+ifeval+math+musr,0,1e-05,0.45,0.75,99,4308,4270.802734375,0.02237837389111519,0.9403254972875226
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,0,4547,4508.9677734375,0.022827407345175743,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,1,4547,4507.95703125,0.02286135032773018,0.951627486437613
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,2,4547,4507.74560546875,0.02282990887761116,0.9543399638336347
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,3,4547,4507.8681640625,0.02278602123260498,0.9543399638336347
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,4,4547,4508.291015625,0.022770024836063385,0.9385171790235081
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,5,4547,4508.91845703125,0.02279490977525711,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,6,4547,4508.1455078125,0.022743985056877136,0.9566003616636528
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,7,4547,4509.65576171875,0.02282092720270157,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,8,4547,4508.84619140625,0.02286168374121189,0.9602169981916817
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,9,4547,4508.7041015625,0.022787386551499367,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,10,4547,4509.5634765625,0.022813700139522552,0.9547920433996383
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,11,4547,4507.431640625,0.02269059233367443,0.953887884267631
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,12,4547,4509.21484375,0.022789284586906433,0.9412296564195298
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,13,4547,4508.42626953125,0.022779354825615883,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,14,4547,4507.72119140625,0.022750062867999077,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,15,4547,4507.869140625,0.022856133058667183,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,16,4547,4508.28076171875,0.022784831002354622,0.9439421338155515
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,17,4547,4509.15673828125,0.02290618047118187,0.9579566003616636
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,18,4547,4507.2119140625,0.022744029760360718,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,19,4547,4508.0654296875,0.02283773384988308,0.9534358047016275
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,20,4547,4507.80419921875,0.02284982055425644,0.9434900542495479
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,21,4547,4508.763671875,0.02277442254126072,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,22,4547,4509.2119140625,0.022739913314580917,0.9547920433996383
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,23,4547,4509.32666015625,0.0227767676115036,0.9543399638336347
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,24,4547,4508.45556640625,0.022735178470611572,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,25,4547,4508.6171875,0.02279258891940117,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,26,4547,4507.822265625,0.02275795117020607,0.951627486437613
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,27,4547,4508.56494140625,0.022770877927541733,0.9507233273056057
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,28,4547,4507.30810546875,0.02275480516254902,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,29,4547,4507.94873046875,0.022724749520421028,0.9584086799276672
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,30,4547,4508.3154296875,0.022811897099018097,0.9507233273056057
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,31,4547,4508.9833984375,0.0228203684091568,0.9624773960216998
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,32,4547,4508.3310546875,0.022868847474455833,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,33,4547,4508.94580078125,0.022800635546445847,0.961121157323689
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,34,4547,4509.27001953125,0.02285418100655079,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,35,4547,4508.1240234375,0.02274930849671364,0.9507233273056057
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,36,4547,4509.03125,0.02281765080988407,0.9507233273056057
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,37,4547,4508.0498046875,0.02281949110329151,0.9561482820976491
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,38,4547,4507.8935546875,0.022751979529857635,0.9416817359855334
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,39,4547,4507.64794921875,0.022862466052174568,0.9439421338155515
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,40,4547,4508.0068359375,0.02281295321881771,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,41,4547,4508.24560546875,0.022844545543193817,0.9543399638336347
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,42,4547,4509.0712890625,0.022805441170930862,0.9579566003616636
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,43,4547,4508.703125,0.022716477513313293,0.9534358047016275
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,44,4547,4508.53369140625,0.022786803543567657,0.9566003616636528
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,45,4547,4508.2236328125,0.022692210972309113,0.945750452079566
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,46,4547,4507.6845703125,0.02279638685286045,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,47,4547,4508.720703125,0.02280992642045021,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,48,4547,4508.27490234375,0.022708632051944733,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,49,4547,4508.5166015625,0.022790439426898956,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,50,4547,4509.04248046875,0.02280622534453869,0.9543399638336347
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,51,4547,4509.0595703125,0.02277475968003273,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,52,4547,4508.38818359375,0.02281198650598526,0.9547920433996383
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,53,4547,4508.28369140625,0.02283979393541813,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,54,4547,4508.98095703125,0.022817427292466164,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,55,4547,4508.66357421875,0.02277226373553276,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,56,4547,4507.3740234375,0.022746805101633072,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,57,4547,4507.7861328125,0.022745829075574875,0.9561482820976491
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,58,4547,4508.67236328125,0.022759735584259033,0.9547920433996383
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,59,4547,4507.74462890625,0.022776277735829353,0.9507233273056057
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,60,4547,4509.10205078125,0.022752562537789345,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,61,4547,4509.25634765625,0.02278677374124527,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,62,4547,4507.818359375,0.02274150401353836,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,63,4547,4508.72412109375,0.022760335355997086,0.9534358047016275
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,64,4547,4508.546875,0.02282983623445034,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,65,4547,4508.14111328125,0.022717595100402832,0.9439421338155515
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,66,4547,4507.833984375,0.02284395694732666,0.9534358047016275
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,67,4547,4507.4912109375,0.02284911833703518,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,68,4547,4507.62060546875,0.02277812920510769,0.9620253164556962
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,69,4547,4508.375,0.02277560345828533,0.9403254972875226
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,70,4547,4508.46240234375,0.022793089970946312,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,71,4547,4509.9169921875,0.022808454930782318,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,72,4547,4508.56787109375,0.022776739671826363,0.9552441229656419
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,73,4547,4507.6328125,0.022827284410595894,0.9588607594936709
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,74,4547,4508.07568359375,0.022774236276745796,0.9452983725135623
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,75,4547,4507.9013671875,0.022764617577195168,0.9493670886075949
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,76,4547,4508.7099609375,0.022782189771533012,0.953887884267631
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,77,4547,4509.22021484375,0.022879857569932938,0.9547920433996383
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,78,4547,4508.27880859375,0.022827256470918655,0.9566003616636528
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,79,4547,4508.61376953125,0.022820040583610535,0.9552441229656419
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,80,4547,4508.87060546875,0.022804278880357742,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,81,4547,4508.30908203125,0.022834431380033493,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,82,4547,4507.89501953125,0.022803515195846558,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,83,4547,4508.88818359375,0.02291279286146164,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,84,4547,4508.3642578125,0.022835969924926758,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,85,4547,4509.2265625,0.022778192535042763,0.9493670886075949
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,86,4547,4509.64794921875,0.022907180711627007,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,87,4547,4508.89501953125,0.022764315828680992,0.9647377938517179
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,88,4547,4508.51953125,0.02276676520705223,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,89,4547,4508.10888671875,0.02277153544127941,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,90,4547,4508.234375,0.022742079570889473,0.9358047016274864
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,91,4547,4508.85546875,0.02274969220161438,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,92,4547,4507.97802734375,0.022801704704761505,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,93,4547,4509.1591796875,0.02278132177889347,0.9475587703435805
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,94,4547,4507.8818359375,0.022830598056316376,0.9425858951175407
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,95,4547,4508.48046875,0.022779038175940514,0.951627486437613
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,96,4547,4508.38232421875,0.02281881868839264,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,97,4547,4508.22412109375,0.0227462500333786,0.9624773960216998
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,98,4547,4507.42529296875,0.022824270650744438,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.05,99,4547,4508.9482421875,0.02279990166425705,0.9416817359855334
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,0,4547,4509.05517578125,0.021589908748865128,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,1,4547,4508.0341796875,0.021582944318652153,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,2,4547,4507.82568359375,0.021573878824710846,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,3,4547,4507.962890625,0.021577129140496254,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,4,4547,4508.37060546875,0.02156640589237213,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,5,4547,4509.00830078125,0.021583694964647293,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,6,4547,4508.2333984375,0.021574687212705612,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,7,4547,4509.74853515625,0.021581953391432762,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,8,4547,4508.93310546875,0.02159353904426098,0.9579566003616636
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,9,4547,4508.77783203125,0.021574294194579124,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,10,4547,4509.64306640625,0.02158988080918789,0.9593128390596745
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,11,4547,4507.50244140625,0.021549995988607407,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,12,4547,4509.298828125,0.02159012109041214,0.9389692585895117
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,13,4547,4508.5087890625,0.021586064249277115,0.9597649186256781
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,14,4547,4507.80859375,0.021582134068012238,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,15,4547,4507.94140625,0.021577002480626106,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,16,4547,4508.3671875,0.021578151732683182,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,17,4547,4509.24072265625,0.021597106009721756,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,18,4547,4507.27978515625,0.021553395316004753,0.945750452079566
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,19,4547,4508.15478515625,0.02157917432487011,0.9475587703435805
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,20,4547,4507.875,0.02159496769309044,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,21,4547,4508.8447265625,0.02158127725124359,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,22,4547,4509.2958984375,0.021575426682829857,0.9552441229656419
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,23,4547,4509.4091796875,0.02157522924244404,0.9552441229656419
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,24,4547,4508.5419921875,0.02156726084649563,0.9452983725135623
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,25,4547,4508.689453125,0.021574871614575386,0.9489150090415913
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,26,4547,4507.8935546875,0.021570108830928802,0.9452983725135623
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,27,4547,4508.64599609375,0.02157771773636341,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,28,4547,4507.4013671875,0.021574169397354126,0.9534358047016275
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,29,4547,4508.02490234375,0.021570518612861633,0.9579566003616636
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,30,4547,4508.4013671875,0.021580098196864128,0.9452983725135623
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,31,4547,4509.06201171875,0.021593566983938217,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,32,4547,4508.4052734375,0.021593598648905754,0.9566003616636528
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,33,4547,4509.0166015625,0.021591683849692345,0.9588607594936709
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,34,4547,4509.3388671875,0.021594414487481117,0.9507233273056057
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,35,4547,4508.20458984375,0.021563054993748665,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,36,4547,4509.12255859375,0.0215921550989151,0.9534358047016275
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,37,4547,4508.12646484375,0.021565956994891167,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,38,4547,4507.97265625,0.021571585908532143,0.9480108499095841
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,39,4547,4507.73046875,0.021586516872048378,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,40,4547,4508.08837890625,0.021576762199401855,0.9507233273056057
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,41,4547,4508.32275390625,0.021576859056949615,0.9566003616636528
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,42,4547,4509.1552734375,0.021588699892163277,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,43,4547,4508.7822265625,0.021567516028881073,0.9543399638336347
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,44,4547,4508.6220703125,0.02158465050160885,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,45,4547,4508.31494140625,0.02156139723956585,0.9520795660036167
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,46,4547,4507.771484375,0.021576356142759323,0.9380650994575045
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,47,4547,4508.7978515625,0.021591411903500557,0.9475587703435805
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,48,4547,4508.3564453125,0.021563202142715454,0.9367088607594937
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,49,4547,4508.5908203125,0.02157699316740036,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,50,4547,4509.123046875,0.02157939039170742,0.9502712477396021
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,51,4547,4509.14453125,0.02158554084599018,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,52,4547,4508.47021484375,0.02158805914223194,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,53,4547,4508.36572265625,0.021583786234259605,0.9448462929475587
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,54,4547,4509.05517578125,0.02158289961516857,0.9543399638336347
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,55,4547,4508.73681640625,0.02157174050807953,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,56,4547,4507.4560546875,0.021569889038801193,0.9434900542495479
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,57,4547,4507.88037109375,0.021576369181275368,0.9566003616636528
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,58,4547,4508.7666015625,0.021573999896645546,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,59,4547,4507.83349609375,0.021569520235061646,0.9475587703435805
bbh+gpqa+ifeval+math+musr,0,1e-05,0.475,0.25,60,4547,4509.177734375,0.021574921905994415,0.9498191681735986
